Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72256","Gestión del estiércol (emisiones CH4)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","46.6976","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72306","Gestión del estiércol (emisiones N2O)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","6.9434","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72346","Gestión del estiércol (emisiones directas N2O)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","6.8443","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72366","Gestión del estiércol (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","0.0991","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72380","Estiércol depositado en las pasturas (N contenido)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kg","750508091.5968","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kg","225152427.479","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kg","150101618.3194","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","28.5997","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","23.5874","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","5.0123","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","2.6536","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","2.3587","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72381","Estiércol aplicado a los suelos (N contenido)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kg","874723016.3016","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kg","262416904.8905","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kg","174944603.2603","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72301","Emisiones (N2O) (Estiércol depositado)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","19.5875","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","13.7456","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","5.8419","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","3.0928","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1052","Gallinas, ponedoras","2000","2000","3050","FAO TIER 1","kilotones","2.7491","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","5111","Existencias","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","Cabeza","3116824000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","56.2547","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","47.676","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kg","906467826.4488","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72256","Gestión del estiércol (emisiones CH4)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","47.676","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72306","Gestión del estiércol (emisiones N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","7.0969","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72346","Gestión del estiércol (emisiones directas N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","6.9955","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72366","Gestión del estiércol (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","0.1014","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72380","Estiércol depositado en las pasturas (N contenido)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kg","764622395.397","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kg","229386718.6191","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kg","152924479.0794","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","29.1376","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","24.031","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","5.1066","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","2.7035","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","2.4031","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72381","Estiércol aplicado a los suelos (N contenido)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kg","894043814.9809","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kg","268213144.4943","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kg","178808762.9962","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72301","Emisiones (N2O) (Estiércol depositado)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","20.0202","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","14.0493","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","5.9709","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","3.1611","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1052","Gallinas, ponedoras","2001","2001","3050","FAO TIER 1","kilotones","2.8099","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","5111","Existencias","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","Cabeza","3256191000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","58.7718","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","49.5756","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kg","946816494.7662","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72256","Gestión del estiércol (emisiones CH4)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","49.5756","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72306","Gestión del estiércol (emisiones N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","7.4128","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72346","Gestión del estiércol (emisiones directas N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","7.3069","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72366","Gestión del estiércol (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","0.1059","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72380","Estiércol depositado en las pasturas (N contenido)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kg","798999098.49","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kg","239699729.547","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kg","159799819.698","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","30.4476","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","25.1114","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","5.3362","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","2.825","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","2.5111","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72381","Estiércol aplicado a los suelos (N contenido)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kg","933842385.7971","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kg","280152715.7391","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kg","186768477.1594","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72301","Emisiones (N2O) (Estiércol depositado)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","20.9114","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","14.6747","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","6.2367","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","3.3018","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1052","Gallinas, ponedoras","2002","2002","3050","FAO TIER 1","kilotones","2.9349","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","5111","Existencias","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","Cabeza","3290398000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","59.396","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","50.1522","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kg","956029191.1992","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72256","Gestión del estiércol (emisiones CH4)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","50.1522","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72306","Gestión del estiércol (emisiones N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","7.4849","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72346","Gestión del estiércol (emisiones directas N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","7.3781","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72366","Gestión del estiércol (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","0.1068","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72380","Estiércol depositado en las pasturas (N contenido)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kg","808140689.3241","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kg","242442206.7972","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kg","161628137.8648","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","30.7959","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","25.3987","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","5.3972","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","2.8574","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","2.5399","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72381","Estiércol aplicado a los suelos (N contenido)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kg","942940518.6843","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kg","282882155.6053","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kg","188588103.7369","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72301","Emisiones (N2O) (Estiércol depositado)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","21.1151","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","14.8176","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","6.2975","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","3.334","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1052","Gallinas, ponedoras","2003","2003","3050","FAO TIER 1","kilotones","2.9635","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","5111","Existencias","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","Cabeza","3427467000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","61.8702","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","51.8293","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kg","995867274.069","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72256","Gestión del estiércol (emisiones CH4)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","51.8293","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72306","Gestión del estiércol (emisiones N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","7.7968","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72346","Gestión del estiércol (emisiones directas N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","7.6855","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72366","Gestión del estiércol (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","0.1113","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72380","Estiércol depositado en las pasturas (N contenido)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kg","841792867.9281","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kg","252537860.3784","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kg","168358573.5856","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","32.0783","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","26.4563","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","5.622","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","2.9763","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","2.6456","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72381","Estiércol aplicado a los suelos (N contenido)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kg","982232992.5113","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kg","294669897.7534","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kg","196446598.5023","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72301","Emisiones (N2O) (Estiércol depositado)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","21.995","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","15.4351","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","6.5599","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","3.4729","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1052","Gallinas, ponedoras","2004","2004","3050","FAO TIER 1","kilotones","3.087","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","5111","Existencias","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","Cabeza","3559057000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kilotones","64.2393","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kilotones","53.3056","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kg","1034766984.9942","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72256","Gestión del estiércol (emisiones CH4)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kilotones","53.3056","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72306","Gestión del estiércol (emisiones N2O)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kilotones","8.1014","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72346","Gestión del estiércol (emisiones directas N2O)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kilotones","7.9856","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72366","Gestión del estiércol (emisiones indirectas N2O)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kilotones","0.1157","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","72380","Estiércol depositado en las pasturas (N contenido)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kg","873433245.9123","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kg","262029973.7737","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","142","Asia","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1052","Gallinas, ponedoras","2005","2005","3050","FAO TIER 1","kg","174686649.1825","E","Valor estimado",""
