Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","002","África","72306","Gestión del estiércol (emisiones N2O)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","0.1113","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72346","Gestión del estiércol (emisiones directas N2O)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","0.1113","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72366","Gestión del estiércol (emisiones indirectas N2O)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","0","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72380","Estiércol depositado en las pasturas (N contenido)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kg","1402794223.5958","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kg","420838267.0787","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kg","280558844.7192","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72300","Estiércol depositado en las pasturas (emisiones N2O)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","31.4126","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","22.0439","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","9.3687","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","4.9599","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","4.4088","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72381","Estiércol aplicado a los suelos (N contenido)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kg","28339277.2444","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kg","8501783.1733","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kg","5667855.4489","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72301","Emisiones (N2O) (Estiércol depositado)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","0.6346","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","0.4453","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","02123","Caprinos","1962","1962","3050","FAO TIER 1","kilotones","0.1893","E","Valor estimado",""
